ca_id,codigo_ca,nombre,monto_clp,fecha_publicacion,fecha_cierre,estado_ca_texto,proveedores_cotizando,descripcion,direccion_entrega,productos_solicitados,puntuacion_final,organismo_id,fecha_cierre_segundo_llamado,estado_convocatoria,puntaje_detalle,plazo_entrega
1029,1338462-32-COT25,TELAS ADHESIVAS Y APOSITOS ,300000.0,2025-11-11,2025-11-13 16:00:00,Publicada,,,,,0,362,,,[],
1030,953-181-COT25,"Arriendo Servicio de transporte de Pasajeros, Proceso Eleccionario Domingo 16 de noviembre de 2025, Comuna de Canela 6",428000.0,2025-11-11,2025-11-12 19:35:00,Publicada,,,,,0,444,,,[],
1031,3590-284-COT25,Carga de oxígeno medicinal ,110000.0,2025-11-11,2025-11-12 19:30:00,Publicada,,,,,0,445,,,[],
1032,1298355-1088-COT25,ADQUISICIÓN DE INSUMOS QUIRÚRGICOS- CESFAM ELGUETA,758695.0,2025-11-11,2025-11-12 19:30:00,Publicada,,,,,0,446,,,[],
1033,2713-1216-COT25,"DIDECO/OF. ADULTO MAYOR, SERVICIO DE PRODUCCION GRUPO MUSICAL, FOLIO 1376",1300000.0,2025-11-11,2025-11-13 11:30:00,Publicada,,,,,5,447,,,"[""+5: 'dideco' en Título""]",
1034,1057299-1053-COT25,COMPRA DE ALIMENTACIÓN PARA LA ESC.LOMAS DE POLCURA ORD.67.,800000.0,2025-11-11,2025-11-12 19:30:00,Publicada,,,,,0,163,,,[],
1035,5968-90-COT25, CASCO Y GUANTES DE SEGURIDAD PARA FUNCIONARIOS DE TERRENO EN LA FACULTAD DE CIENCIAS AGRONÓMICAS,80000.0,2025-11-11,2025-11-12 19:30:00,Publicada,,,,,0,96,,,[],
1036,2416-383-COT25,"ADQUISICION DE HERVIDOR DE AGUA/ MEMO N°714, VIOLENCIA DE GENERO",60000.0,2025-11-11,2025-11-12 19:35:00,Publicada,,,,,0,160,,,[],
1037,2930-224-COT25,CUADROS PARA LICENCIATURA ESCUELA RURAL LA CASCADA,60000.0,2025-11-11,2025-11-12 19:30:00,Publicada,,,,,0,360,,,[],
1038,812030-1672-COT25,N05AF0101	FLUPENTIXOL DECANOATO 20 mg/ml solución inyectable,6920000.0,2025-11-11,2025-11-13 19:25:00,Publicada,,,,,0,352,,,[],
1039,2440-1990-COT25,Galón de Pintura para Escuela Estados Unidos de Curicó,200000.0,2025-11-11,2025-11-13 13:30:00,Publicada,,,,,0,409,,,[],
1040,5251-2500-COT25,REGALOS PUBLICITARIOS POSTGRADOS,1360000.0,2025-11-11,2025-11-12 19:45:00,Publicada,,,,,0,243,,,[],
1041,561704-13-COT25,Artículos de difusión HPV 2 segundo semestre,1965087.0,2025-11-11,2025-11-13 18:00:00,Publicada,,,,,0,448,,,[],
1042,1658-1696-COT25,"S563-25/OPERACIONES/AGUAS LLUVIAS Y VEREDAS/ ADQUISICIÓN  DE ARENA FINA SIN CONTAMINAR, SEGÚN ESPECIFICACIONES TÉCNICAS ADJUNTAS",580000.0,2025-11-11,2025-11-13 20:00:00,Publicada,,,,,0,253,,,[],
1043,619133-1997-COT25,GASA ESTERIL C/VASELINA JELONETT,100000.0,2025-11-11,2025-11-12 19:30:00,Publicada,,,,,0,161,,,[],
1044,3596-619-COT25,Vestimenta e implementos para salvavidas,4000000.0,2025-11-11,2025-11-13 12:00:00,Publicada,,,,,0,295,,,[],
1045,3486-599-COT25,COMPRA DE PROYECTOR. SOL 708,497990.0,2025-11-11,2025-11-12 20:00:00,Publicada,,,,,0,255,,,[],
1046,3287-509-COT25,"Pelotas de tenis, Licantén.",305000.0,2025-11-11,2025-11-14 13:30:00,Publicada,,,,,0,244,,,[],
1047,4931-145-COT25,Materiales de Aseo LTO 0191,450000.0,2025-11-11,2025-11-13 11:00:00,Publicada,,,,,0,449,,,[],
1048,2464-1637-COT25,"ARTICULOS DE FERRETERÍA, OP N°43, SERVICIOS OPERATIVOS ",900000.0,2025-11-11,2025-11-13 11:30:00,Publicada,,,,,5,233,,,"[""+5: 'ferreteria' en Título""]",
1049,4675-24-COT25,SENCE Regional Metropolitana requiere arrendar Pendones Led para Encuentro Empresarial Huechuraba.,1000000.0,2025-11-11,2025-11-12 19:30:00,Publicada,,,,,0,396,,,[],
1050,2759-636-COT25,"MEDALLONES DORADO A DOS CARAS, FORMATO 60X4MM, CON ESTUCHE, sol. 209/FINANZAS",800000.0,2025-11-11,2025-11-13 19:00:00,Publicada,,,,,0,345,,,[],
1051,3474-347-COT25,ADQUISICIÓN DE SERVICIOS DE FABRICACIÓN  E INSTALACIÓN DE PILAR Y TELA,3250000.0,2025-11-11,2025-11-14 15:00:00,Publicada,,,,,0,50,,,[],
1052,5586-2711-COT25,K/P TONER,500000.0,2025-11-11,2025-11-13 12:00:00,Publicada,,,,,0,450,,,[],
1053,1057414-140-COT25,ADQUISICION DE MIX FRUTOS SECOS PARA EL SERVICIO DE SALUD BIOBIO,270000.0,2025-11-11,2025-11-14 14:00:00,Publicada,,,,,0,441,,,[],
1054,3820-872-COT25,coctelería vinculo,120000.0,2025-11-11,2025-11-12 19:35:00,Publicada,,,,,0,266,,,[],
1055,777304-4964-COT25,"INS105586	APOSITO TRANSP POLIAMIDA SILIC 7,5X10CM        ",6900000.0,2025-11-11,2025-11-12 19:30:00,Publicada,,,,,0,352,,,[],
1056,578459-1108-COT25,FRUTAS- MEMO 607-4/25-PROGRAMA CUIDADOS COMUNITARIOS- TERESA JERIA- CESFAM ISLA DE MAIPO,600000.0,2025-11-11,2025-11-13 13:00:00,Publicada,,,,,0,7,,,[],
1057,1989-139-COT25,MOBILIARIO PARA DEPENDENCIAS,6950000.0,2025-11-11,2025-11-14 12:00:00,Publicada,,,,,0,329,,,[],
1058,2464-1638-COT25,"ADQUISICIÓN DE ALIMENTOS VARIOS, SEGÚN OP 4746/PROMO SALUD DIDECO.",530016.0,2025-11-11,2025-11-12 19:30:00,Publicada,,,,,5,233,,,"[""+5: 'dideco' en Título""]",
1059,3904-875-COT25,"OP25-1374 MOBILIARIO (BIBLIOTECA , MESA ESCRITORIO Y SILLA DE ESCRITORIO ) PARA REGISTRO SOCIAL DE HOGARES CONVENIO 2025. MUEBLES TIENEN QUE VENIR O POR ARMAR EN LA OFICINA RSH.",700000.0,2025-11-11,2025-11-12 19:45:00,Publicada,,,,,0,375,,,[],
1060,734-125-COT25,PARA LA ADQUISICIÓN DE 01 PROFESIONAL ABOGADO ASESOR POR UN TIEMPO DE 110 DÍAS CORRIDOS PARA DEPARTAMENTO JURÍDICO DEL SERVICIO DE SALUD AYSÉN,6700000.0,2025-11-11,2025-11-15 15:00:00,Publicada,,,,,0,451,,,[],
1061,1608-198-COT25,INSUMOS DE ASEO PARA DPR AYSÉN,500000.0,2025-11-11,2025-11-14 15:00:00,Publicada,,,,,0,383,,,[],
1196,1823-142-COT25,Test drogas,1400000.0,2025-11-11,2025-11-12 19:30:00,Publicada,,,,,0,486,,,[],
1062,2583-936-COT25,SE SOLICITA SERVICIO DE CONTROL DE PLAGAS Y SANITIZACION PARA LA RED DE FARMACIAS MUNICIPALES DE MAIPU/PROGRAMA COMUNITARIO N°1 DIRECCION DE SALUD MUNICIPAL/DISAM/SP44727/AMS,6500000.0,2025-11-11,2025-11-12 22:00:00,Publicada,,,,,0,87,,,[],
1063,1299-23-COT25,Adquisición de 12 contenedores o basureros especiales para toallas higiénicas para instalar en los servicios higiénicos.,500000.0,2025-11-11,2025-11-13 17:00:00,Publicada,,,,,0,452,,,[],
1064,1058128-2424-COT25,1130063	AMOXICILINA/CLAVULANICO 400/57 X 70 ML SUSP,225000.0,2025-11-11,2025-11-12 19:30:00,Publicada,,,,,0,440,,,[],
1065,3087-183-COT25,GOTAS PARGEVERINA (2152204004001002) Q°F°,95200.0,2025-11-11,2025-11-12 21:00:00,Publicada,,,,,0,436,,,[],
1066,511505-622-COT25,PROYECTO FIUDA2030,3300000.0,2025-11-11,2025-11-13 14:00:00,Publicada,,,,,0,4,,,[],
1068,853-117-COT25,"Compra Ágil Servicio Campaña de publicidad y difusión en medios dig. JUNJI Provincia Osorno, Región De Los Lagos",150000.0,2025-11-11,2025-11-13 19:00:00,Publicada,,,,,0,286,,,[],
1070,1692-565-COT25, ADQUISICION DE MATERIALES DE OFICINA Y TINTA PARA PROG. FOMENTO A LA PARTICIPACION SOCIAL HOSPITAL DE COCHRANE,150000.0,2025-11-11,2025-11-12 19:30:00,Publicada,,,,,0,276,,,[],
1071,1126922-2193-COT25,SALIDA PEDAGÓGICA PARA ESCUELA RURAL EPSON DE ENSENADA,456000.0,2025-11-11,2025-11-14 13:00:00,Publicada,,,,,5,210,,,['+5: Organismo Prioritario'],
1072,3684-123-COT25,ADQUISICIÓN DESFIBRILADOR PARA EL COMPLEJO E. CLARA SOLOVERA,2150000.0,2025-11-11,2025-11-13 18:00:00,Publicada,,,,,0,339,,,[],
1073,2686-582-COT25,COMPRA DE DIVERSOS DULCES Y CARAMELOS BLANDOS CON MOTIVO DE NAVIDAD ENVUELTOS INDIVIDUALMENTE,6700000.0,2025-11-11,2025-11-13 18:00:00,Publicada,,,,,0,232,,,[],
1074,867990-1335-COT25,"Balanza analítica, mufla y otros, laboratorio de Geotecnia y Materiales, 87104",3201718.0,2025-11-11,2025-11-12 19:30:00,Publicada,,,,,0,27,,,[],
1075,2268-208-COT25,SERVICIO INSTALACION DE CONCERTINA DE SEGURIDAD EN MURALLAS DEL CDI DE LOURDES,1500000.0,2025-11-11,2025-11-17 17:00:00,Publicada,,,,,0,453,,,[],
1077,732-267-COT25,"PRM/PROVISIÓN Y PINTURA DE CIELO Y PAREDES, EN DEPENDENCIAS SEREMI REGIÓN VALPARAÍSO, UBICADOS EN SAN FELIPE.",1700000.0,2025-11-11,2025-11-13 19:00:00,Publicada,,,,,0,454,,,[],
1078,3712-1189-COT25,"Materiales de escritorio, para la oficina Local de la Niñez.",1070000.0,2025-11-11,2025-11-12 20:00:00,Publicada,,,,,0,455,,,[],
1079,1106245-243-COT25,Servicio de cobranza y recaudación  para el CFT RM,6500000.0,2025-11-11,2025-11-12 19:30:00,Publicada,,,,,0,456,,,[],
1080,3567-566-COT25,ADQUISICIÓN DE ALIMENTOS PARA ACTIVIDADES PROGRAMAS OPD Y ADULTO MAYOR.,800000.0,2025-11-11,2025-11-13 13:00:00,Publicada,,,,,0,314,,,[],
1081,675-21-COT25,Servicio de mantención de aires acondicionados,500000.0,2025-11-11,2025-11-14 16:00:00,Publicada,,,,,0,457,,,[],
1082,516771-19-COT25,UTILES DE OFICINA PARA XVIII D.R. ARICA 2025,600000.0,2025-11-11,2025-11-14 15:00:00,Publicada,,,,,0,458,,,[],
1083,831-217-COT25,GALVANOS DE RECONOCIMIENTOS PARA ACTIVIDAD INSTITUCIONAL,795000.0,2025-11-11,2025-11-12 20:00:00,Publicada,,,,,0,269,,,[],
1084,3392-80-COT25,PELLET DE LENGA SACO 15KG,1386000.0,2025-11-11,2025-11-13 12:00:00,Publicada,,,,,0,351,,,[],
1085,3695-1043-COT25,"ALIMENTOS, PROGRAMA 4 A 7, FONDOS DAEM",740000.0,2025-11-11,2025-11-13 11:30:00,Publicada,,,,,0,234,,,[],
1086,3187-431-COT25,ADQUISICIÓN DE PINTURAS PARA LA LSG PUNTA ARENAS,957923.0,2025-11-11,2025-11-12 19:30:00,Publicada,,,,,-9999,249,,,['FILTRO: Organismo No Deseado'],
1087,4034-1082-COT25,"MATERIAL DIDÁCTICO PARA PREMIOS DE ESCUELA BÁSICA LLONCAO F-817, ORD 116 - FONDOS SEP 90%”",845000.0,2025-11-11,2025-11-13 11:00:00,Publicada,,,,,0,268,,,[],
1088,1070620-4477-COT25,YJF- AMONIOCUATERNARIO EN DISPENSADOR (POTENZA),6800000.0,2025-11-11,2025-11-12 19:35:00,Publicada,,,,,0,344,,,[],
1089,1394-477-COT25,"C.E. JOSE MIGUEL CARRERA, PISO FLOTANTE.",1200000.0,2025-11-11,2025-11-12 19:30:00,Publicada,,,,,0,174,,,[],
1090,2778-880-COT25,ESTUFAS Y VENTILADOR DIFERENTES ESTABLECIMIENTOS,2350000.0,2025-11-11,2025-11-12 19:30:00,Publicada,,,,,0,1,,,[],
1092,619133-1996-COT25,FILTRO HUMEDIFICADOR P/CANULA TRAQUEOSTOMIA,1230000.0,2025-11-11,2025-11-12 19:25:00,Publicada,,,,,0,161,,,[],
1093,2887-175-COT25,"PRODUCCION GRAFICA DE PLACAS ACRILICAS, PENDONES Y OTROS",1200000.0,2025-11-11,2025-11-13 12:00:00,Publicada,,,,,0,460,,,[],
1094,1126922-2192-COT25,RBD 7872-22012 SEP PG02 Materiales e insumos deportivos Colegio Bicentenario Difusión Artistica Los Ulmos- Liceo Punta de Rieles comuna de Los Muermos,5170676.0,2025-11-11,2025-11-13 11:00:00,Publicada,,,,,5,210,,,['+5: Organismo Prioritario'],
1095,812030-1671-COT25,FABB02003	FITOMENADIONA 10 MG/ML SOLUCIÓN INYECTABLE ENDOVENOSO AMPOLLA 1 ML,6920000.0,2025-11-11,2025-11-13 19:22:00,Publicada,,,,,0,352,,,[],
1096,3179-476-COT25,ADQUISICION DE PIZARRA DOBLE PLACA ACRILICA OBSERVATORIO POLICIAL AMERIPOL,720000.0,2025-11-11,2025-11-12 19:30:00,Publicada,,,,,0,461,,,[],
1097,3603-985-COT25,"ADQUISICION DE   DIVERSOS MATERIALES  DE LIBRERÍA Y OTROS PARA TRABAJO EN SESIONES  Y GESTION INTERNA DE PROGRAMA OLN,  SEGÚN EE.TT.  DE LA SP N° 2673",560000.0,2025-11-11,2025-11-13 12:00:00,Publicada,,,,,0,195,,,[],
1098,1057547-2856-COT25,QUERATOPLASTIA. INJERTO LAMELAR O PENETRANTE. TRAT. QUIR. COMPLETO,5500000.0,2025-11-11,2025-11-12 19:30:00,Publicada,,,,,0,462,,,[],
1099,624-158-COT25,Publicación Inserto Prensa Escrita– Difusión Cuenta Pública CORECC 2025,952000.0,2025-11-11,2025-11-12 19:24:00,Publicada,,,,,0,463,,,[],
1100,4197-342-COT25,ADQUISICION COMPUTADORES -ROUTER-GABINETES Y OTROS SP N°354 ,5163000.0,2025-11-11,2025-11-12 19:24:00,Publicada,,,,,0,358,,,[],
1101,4282-161-COT25,Contratación Show Infantil Semana Educación Párvularia Catemu,1000000.0,2025-11-11,2025-11-12 19:30:00,Publicada,,,,,0,315,,,[],
1102,1057387-319-COT25,ALIMENTOS PARA SALA CUNA,300000.0,2025-11-11,2025-11-13 12:00:00,Publicada,,,,,0,464,,,[],
1103,800-7657-COT25, 280025 PACK DE ROPA PARA PARTO,6800000.0,2025-11-11,2025-11-12 19:25:00,Publicada,,,,,0,47,,,[],
1104,434-612-COT25,"MEDICAMENTOS E INSUMOS VETERINARIOS, SEGÚN MEMO N°435 DIDEL DDR",6500000.0,2025-11-11,2025-11-12 20:00:00,Publicada,,,,,5,418,,,"[""+5: 'insumos veterinarios' en Título""]",
1105,1298355-1083-COT25,ADQUISICIÓN DE SISTEMA GESTIÓN ADMINISTRATIVA - DROGUERÍA,6600000.0,2025-11-11,2025-11-12 19:30:00,Publicada,,,,,0,446,,,[],
1106,4062-979-COT25,"SERVICIO DE MOVILIZACION PARA 25 AGRICULTORES, MESA DE COORDINACION PROGRAMA PRODESAL A LA CIUDAD DE OSORNO.",450000.0,2025-11-11,2025-11-12 19:30:00,Publicada,,,,,0,80,,,[],
1107,4294-73-COT25,Tarjetas credenciales para benefiarios pasiva y sus cargas familiares.,1700000.0,2025-11-11,2025-11-14 11:00:00,Publicada,,,,,0,93,,,[],
1108,1147293-136-COT25,SERVICIO MANTENCIÓN EQUIPOS AIRE ACONDICIONADO - FIA ,5400000.0,2025-11-11,2025-11-14 13:00:00,Publicada,,,,,0,465,,,[],
1109,2704-2170-COT25,SC 7473 servicio de muestreo y análisis de agua,600000.0,2025-11-11,2025-11-12 20:00:00,Publicada,,,,,0,108,,,[],
1111,1113144-72-COT25,Neumáticos para Camioneta Parque Nacional Patagonia Sector Chacabuco,800000.0,2025-11-11,2025-11-13 21:00:00,Publicada,,,,,5,40,,,['+5: Organismo Prioritario'],
1112,5251-2501-COT25,Proyector interactivo de tiro corto:,5200000.0,2025-11-11,2025-11-12 21:00:00,Publicada,,,,,0,243,,,[],
1113,2803-254-COT25,"Departamento de salud municipal de Los Andes (DESAM), solicita cotización por MANGUITOS TOMA PRESION ADULTO",300000.0,2025-11-11,2025-11-13 15:00:00,Publicada,,,,,0,466,,,[],
1115,1058339-808-COT25,COTIZACIONES MATERIAL DIDACTICO Y ESTIMULACION-PROGFRA PRLAC,300000.0,2025-11-11,2025-11-13 15:00:00,Publicada,,,,,0,28,,,[],
1116,4462-458-COT25,ADQUISICIÓN TIRAS REACTIVAS   HEMOGLUCOTEST PARA CESFAM TUBUL ,200000.0,2025-11-11,2025-11-13 13:00:00,Publicada,,,,,0,24,,,[],
1117,1398-843-COT25,LLAVE DE TRES PASOS CON SISTEMA LUER LOCK,977600.0,2025-11-11,2025-11-13 11:00:00,Publicada,,,,,0,435,,,[],
1118,2291-1398-COT25,NP91 ASEO Y ORNATO ART RIEGO,500000.0,2025-11-11,2025-11-13 12:00:00,Publicada,,,,,0,58,,,[],
1119,619133-1995-COT25,ESTILETE INTUBACION  RIBIER 10 * 70CM,28000.0,2025-11-11,2025-11-12 19:25:00,Publicada,,,,,0,161,,,[],
1120,1209-287-COT25,MATERIALES DEPARTAMENTO PLANIFICACION ,324820.0,2025-11-11,2025-11-14 15:00:00,Publicada,,,,,0,468,,,[],
1121,1057509-1358-COT25,TUBO EXTERIOR(nvs),883000.0,2025-11-11,2025-11-12 19:30:00,Publicada,,,,,0,469,,,[],
1122,3658-667-COT25,"COMPRA DE MATERIALES ELECTRICOS PARA FERIA NAVIDEÑA, SE ADJUNTA ARCHIVO CON LO SOLICITADO",400000.0,2025-11-11,2025-11-13 11:30:00,Publicada,,,,,0,470,,,[],
1123,2451-458-COT25,OFC//CONTROL PLAGA TERMITAS//LICEO REPÚBLICA DE BRASIL Y ESCUELA REPÚBLICA DE ISRAEL,2100000.0,2025-11-11,2025-11-19 15:00:00,Publicada,,,,,0,77,,,[],
1124,1469-3960-COT25,"20-38966 SERVICIO DE ESCENARIO, AMPLIFICACIÓN Y PANTALLA PARA SOCIALIZACIÓN DE LINEAS DE TRABAJO DE PROYECTO EXPLORA MAULE PAR25-07",1800000.0,2025-11-11,2025-11-12 19:25:00,Publicada,,,,,0,6,,,[],
1125,2421-690-COT25,TALLER DE FUTBOL NNJA MEJOR NIÑEZ,495000.0,2025-11-11,2025-11-13 13:00:00,Publicada,,,,,0,471,,,[],
1126,1469-3961-COT25,2-39025 Mantención molino de bolas,250000.0,2025-11-11,2025-11-12 19:25:00,Publicada,,,,,0,6,,,[],
1127,702988-379-COT25,"ADQUISICION DE ACCESORIOS COMPUTACIONALES (valor de la oferta DEBE SER EXENTO DE IVA, requisito excluyente)",45600.0,2025-11-11,2025-11-13 15:00:00,Publicada,,,,,0,93,,,[],
1128,4195-1155-COT25,MATERIALES Y UTILES QUIRURGICOS PRODESAL,600000.0,2025-11-11,2025-11-12 19:30:00,Publicada,,,,,0,358,,,[],
1129,1747-224-COT25,INSUMOS MEDICOS PARA PACIENTES CON DEPENDENCIA SEVERA Y SU CUIDADOR (VER IMAGEN REFERENCIAL EN ADJUNTO) ADJUNTAR COTIZACION DETALLADA CON FICHA TECNICA E IMAGENES DE LO REQUERIDO,3000000.0,2025-11-11,2025-11-13 17:00:00,Publicada,,,,,0,472,,,[],
1130,1347870-225-COT25,MASTIL Y CILINDRO CONV. PROG. APS UN. SDM MEMO 617,2832200.0,2025-11-11,2025-11-13 00:00:00,Publicada,,,,,0,179,,,[],
3966,4195-1153-COT25,GIRA TECNICA,300000.0,2025-11-11,2025-11-12 15:20:00,Publicada,,,,,0,358,,,[],
1131,2440-1988-COT25,MATERIALES DE DE LIBRERÍA COLEGIO ALESSANDRI  DE CURICÓ,400000.0,2025-11-11,2025-11-17 11:00:00,Publicada,,,,,0,409,,,[],
1132,1079866-478-COT25,ADQUISICIÓN DE MATERIALES PARA MEJORAMIENTO SALA EVIDENCIA PARA LA 63VA.COM. CURACAVÍ- DOE 240694408,605591.0,2025-11-11,2025-11-14 18:00:00,Publicada,,,,,0,473,,,[],
1133,3880-537-COT25,"FRIGOBAR PARA DIRECCION SECRETARIA MUNICIPAL, OIRS",120000.0,2025-11-11,2025-11-13 12:00:00,Publicada,,,,,0,215,,,[],
1134,1797-53-COT25,SERVICIO DE MANTENCIÓN PREVENTIVA DE VEHICULO NSTITUCIONAL DE JUNAEB ( 1 SUZUKI GRAN VITARA),800000.0,2025-11-11,2025-11-14 13:00:00,Publicada,,,,,0,320,,,[],
1135,2430-228-COT25,ADQUISICIÓN DE AZULEJOS PARA REALIZAR TALLERES DE MOSAICOS ,160000.0,2025-11-11,2025-11-14 13:00:00,Publicada,,,,,0,2,,,[],
1136,3820-870-COT25,coctelería ,380000.0,2025-11-11,2025-11-12 19:30:00,Publicada,,,,,0,266,,,[],
1137,707426-206-COT25,"Servicio corte de pasto, desmalezado y limpieza de residuos para Jardines de Puyuhuapi y La Junta",714000.0,2025-11-11,2025-11-17 12:00:00,Publicada,,,,,0,57,,,[],
1138,2440-1989-COT25,Insumos programa HPV II DAEM de Curicó,1100000.0,2025-11-11,2025-11-14 13:10:00,Publicada,,,,,0,409,,,[],
1139,1176474-84-COT25,Recorridos Virtuales en 360°,4100000.0,2025-11-11,2025-11-13 12:00:00,Publicada,,,,,0,474,,,[],
1140,796290-150-COT25,GBS-144-RU-MOTORES DE PORTÓN EDIFICIOS.,800000.0,2025-11-11,2025-11-12 19:30:00,Publicada,,,,,0,475,,,[],
1141,1059936-94-COT25, Se requiere la provisión de cinco (5) servicios de coffee break en el marco de ejecución de los proyecto académicos,1700000.0,2025-11-11,2025-11-12 19:20:00,Publicada,,,,,0,359,,,[],
1142,1431841-456-COT25,SM  45919  DIDECO   ALCOHOL  ISOPROLICO ,215000.0,2025-11-11,2025-11-20 13:00:00,Publicada,,,,,5,476,,,"[""+5: 'dideco' en Título""]",
1143,2333-715-COT25,SERVICIO DE SALON Y CATERING,579000.0,2025-11-11,2025-11-12 19:30:00,Publicada,,,,,0,477,,,[],
1144,1057491-1676-COT25,ADQUISICION CONECTORES ,400000.0,2025-11-11,2025-11-12 19:30:00,Publicada,,,,,0,303,,,[],
1145,707426-205-COT25,"Servicio corte de pasto, desmalezado y limpieza de residuos para Jardines de Puerto Aysén",624000.0,2025-11-11,2025-11-17 12:00:00,Publicada,,,,,0,57,,,[],
1146,1411-1573-COT25,REPAS: CARROS PORTA BANDEJAS Y TERMOS PARA SERVICIO DE ALIMENTACION,500000.0,2025-11-11,2025-11-12 19:30:00,Publicada,,,,,0,205,,,[],
1147,2069-4054-COT25,MVP - 3402617	AGUJA TRANSEPTAL CORTA,6926200.0,2025-11-11,2025-11-12 19:20:00,Publicada,,,,,0,23,,,[],
1148,3560-427-COT25,ARTICULOS MANTENCION ESC. V.F OP-628,260000.0,2025-11-11,2025-11-12 19:35:00,Publicada,,,,,0,394,,,[],
1149,4055-605-COT25,CONTRATACIÓN SERVICIO DE AMPLIFICACIÓN E ILUMINACIÓN ACTIVIDADES CULTURALES,1700000.0,2025-11-11,2025-11-12 19:20:00,Publicada,,,,,0,143,,,[],
1150,1050283-625-COT25,ADQUISICION DE INSUMOS ELECTRONICOS Y OTROS OF. ADULTO MAYOR,1300000.0,2025-11-11,2025-11-12 19:30:00,Publicada,,,,,0,478,,,[],
1151,3938-318-COT25,"SOUVENIR PERSONALIZADOS PROGRAMA VINCULOS, VERSION 18",250000.0,2025-11-11,2025-11-13 11:30:00,Publicada,,,,,0,169,,,[],
1152,4346-87-COT25,COMPRA DE ELEMENTOS DE PROTECCION PERSONAL.DESPACHO DE CARGO DEL PROVEEDOR.,880000.0,2025-11-11,2025-11-12 19:20:00,Publicada,,,,,0,479,,,[],
1153,2495-627-COT25,Insumos para equipo SAD del PRLAC,600000.0,2025-11-11,2025-11-12 20:00:00,Publicada,,,,,5,213,,,['+5: Organismo Prioritario'],
1154,1040166-27-COT25,"SERVICIO MANTENCIÓN DE AIRES ACONDICIONADOS, ADEMÁS LIMPIEZA y DESINFECCIÓN DE SUS TUBOS Y/O MANGUERAS DE DESAGÜES SEREMI DEL MEDIO AMBIENTE REGIÓN DE ÑUBLE.",360000.0,2025-11-11,2025-11-13 19:25:00,Publicada,,,,,0,480,,,[],
1155,1057501-4210-COT25,20-340-550-010-00 CANULA MANIPULADOR E INYECTOR UTERINO EQUIVALENTE A ZUMI-4.5,6954199.0,2025-11-11,2025-11-12 19:35:00,Publicada,,,,,0,134,,,[],
1110,777304-4965-COT25,INS000609	CIRCUITO PARA VMNI VIVO50 (RT319),6800000.0,2025-11-11,2025-11-12 19:25:00,Publicada,,,,,0,352,,,[],
1156,2057-232-COT25,SE REQUIERE INSUMOS DE LIBRERIA PARA ACTIVIDADES EN MARCO DE ESCUELA DE VERANO ,505900.0,2025-11-11,2025-11-14 19:30:00,Publicada,,,,,0,12,,,[],
1157,812030-1670-COT25,FAAA02010	ESOMEPRAZOL 10 MG GRÁ?NULOS GASTRO-RESISTENTES PARA SUSPESIÓN ORAL,6920000.0,2025-11-11,2025-11-13 19:16:00,Publicada,,,,,0,352,,,[],
1158,3853-500-COT25,Medicamentos FOFAR,4415211.0,2025-11-11,2025-11-13 11:00:00,Publicada,,,,,5,313,,,['+5: Organismo Prioritario'],
1159,1233623-959-COT25,"Liceo Domingo Latrille,  solicita alojamiento que incluya cena, desayuno y almuerzo para 10 estudiantes y 2 profesoras que viajan a la ciudad de Antofagasta.",990600.0,2025-11-11,2025-11-14 15:00:00,Publicada,,,,,0,129,,,[],
1160,1233615-1307-COT25,JGS[SOL-2025-02310] Suministro de WC y kit de instalación para Jardín Infantil Mi Baker,1000000.0,2025-11-11,2025-11-17 13:00:00,Publicada,,,,,0,237,,,[],
1161,1201-159-COT25,INDUMENTARIA DE CICLISMO PARA COMPETENCIA  JUEGOS DE LA ARAUCANÍA 2025,1500000.0,2025-11-11,2025-11-13 13:00:00,Publicada,,,,,0,104,,,[],
1162,3527-236-COT25,ADQUISICIÓN DE SOPORTE CARDAN MINIBUS SPINTER  515C MERCEDES BENZ 2016,85000.0,2025-11-11,2025-11-13 14:00:00,Publicada,,,,,0,93,,,[],
1163,707426-204-COT25,"Servicio corte de pasto, desmalezado y limpieza de residuos para Jardines de Villa La Tapera y Villa Amengual",420000.0,2025-11-11,2025-11-17 12:00:00,Publicada,,,,,0,57,,,[],
1164,1070620-4476-COT25,MRC jeringa enfit ,6954200.0,2025-11-11,2025-11-13 09:00:00,Publicada,,,,,0,344,,,[],
1165,701426-334-COT25,ADQUISICION DE MOBILIARIO Y OTROS PARA EL PROGRAMA SUBSIDIOS ESTATALES,37291.0,2025-11-11,2025-11-13 19:13:00,Publicada,,,,,0,296,,,[],
1166,4085-403-COT25,“ADQUISICION DE LOCKERS METALICOS DOBLE DE 10 PUERTAS”,220000.0,2025-11-11,2025-11-12 19:30:00,Publicada,,,,,0,481,,,[],
1167,4159-684-COT25,PREMIOS PARA LICEO FEDERICO HEISE MARTI,320000.0,2025-11-11,2025-11-12 20:00:00,Publicada,,,,,0,349,,,[],
1168,2546-918-COT25,"Adquisición de cuchillas para Motoniveladora JOHN DEERE, patente TGXF-76, Municipalidad de Padre las Casas.",2500000.0,2025-11-11,2025-11-13 14:30:00,Publicada,,,,,0,482,,,[],
1169,1057389-2414-COT25,Dispensador de agua,260000.0,2025-11-11,2025-11-12 19:30:00,Publicada,,,,,0,176,,,[],
